DV_MA,1985,2,152.44
DV_MA,1985,3,157.28
DV_MA,1985,4,162.12
DV_MA,1986,1,167.52
DV_MA,1986,2,174.99
DV_MA,1986,3,182.87
DV_MA,1986,4,190.62
DV_MA,1987,1,198.39
DV_MA,1987,2,206.54
DV_MA,1987,3,215.92
DV_MA,1987,4,221.07
DV_MA,1988,1,225.88
DV_MA,1988,2,231.86
DV_MA,1988,3,234.9
DV_MA,1988,4,235.83
DV_MA,1989,1,236.66
DV_MA,1989,2,237.02
DV_MA,1989,3,240.21
DV_MA,1989,4,241.74
DV_MA,1990,1,241.18
DV_MA,1990,2,239.01
DV_MA,1990,3,237.93
DV_MA,1990,4,235.69
DV_MA,1991,1,236.05
DV_MA,1991,2,236.93
DV_MA,1991,3,236.38
DV_MA,1991,4,239.34
DV_MA,1992,1,242.04
DV_MA,1992,2,240.08
DV_MA,1992,3,242.43
DV_MA,1992,4,244.03
DV_MA,1993,1,242.04
DV_MA,1993,2,245.34
DV_MA,1993,3,245.49
DV_MA,1993,4,247.03
DV_MA,1994,1,246.01
DV_MA,1994,2,243.69
DV_MA,1994,3,241.92
DV_MA,1994,4,238.78
DV_MA,1995,1,238.04
DV_MA,1995,2,241.72
DV_MA,1995,3,245.85
DV_MA,1995,4,246.17
DV_MA,1996,1,249.71
DV_MA,1996,2,247.63
DV_MA,1996,3,246.47
DV_MA,1996,4,246.97
DV_MA,1997,1,247.98
DV_MA,1997,2,249.33
DV_MA,1997,3,251.75
DV_MA,1997,4,254.28
DV_MA,1998,1,259.11
DV_MA,1998,2,260.32
DV_MA,1998,3,262.11
DV_MA,1998,4,265.28
DV_MA,1999,1,267.5
DV_MA,1999,2,270.65
DV_MA,1999,3,275.7
DV_MA,1999,4,278.92
DV_MA,2000,1,283.22
DV_MA,2000,2,289.75
DV_MA,2000,3,296.22
DV_MA,2000,4,300.36
DV_MA,2001,1,307.49
DV_MA,2001,2,314.03
DV_MA,2001,3,321.13
DV_MA,2001,4,326.34
DV_MA,2002,1,333.58
DV_MA,2002,2,342.82
DV_MA,2002,3,352.19
DV_MA,2002,4,359.36
DV_MA,2003,1,365.62
DV_MA,2003,2,372.39
DV_MA,2003,3,380.11
DV_MA,2003,4,395.87
DV_MA,2004,1,403.61
DV_MA,2004,2,415.25
DV_MA,2004,3,436.09
DV_MA,2004,4,446.6
DV_MA,2005,1,457.86
DV_MA,2005,2,474.33
DV_MA,2005,3,490.45
DV_MA,2005,4,502.02
DV_MA,2006,1,511.16
DV_MA,2006,2,515.22
DV_MA,2006,3,517.88
DV_MA,2006,4,523.41
DV_MA,2007,1,526.35
DV_MA,2007,2,525.75
DV_MA,2007,3,520.37
DV_MA,2007,4,521.33
DV_MA,2008,1,523.06
DV_MA,2008,2,513.26
DV_MA,2008,3,501.29
DV_MA,2008,4,497.98
DV_MA,2009,1,501.9
DV_MA,2009,2,491.12
DV_MA,2009,3,480.06
DV_MA,2009,4,476.92
